번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
6612,950160,코오롱티슈진,KOSDAQ,"2,024",12,제약,0.43,-,0,-,-,-,"79,466,410",-
6613,021240,코웨이,KOSPI,"2,022",12,일반서비스,0.78,-,500,"1,300",2.2,20.606,"73,799,619","94,332,868,500"
6614,021240,코웨이,KOSPI,"2,023",12,일반서비스,0.87,-,500,"1,350",2.4,20.798,"73,799,619","97,961,055,750"
6615,021240,코웨이,KOSPI,"2,024",12,일반서비스,1.84,-,500,"2,630",3.9,33.446,"73,799,619","189,121,019,790"
6616,033290,코웰패션,KOSDAQ,"2,024",12,유통,0.93,-,500,-,-,-,"56,156,301",-
6617,033290,코웰패션,KOSDAQ,"2,022",12,유통,0.81,-,500,190,3.9,25.002,"88,500,234","16,220,108,570"
6618,033290,코웰패션,KOSDAQ,"2,023",12,유통,0.63,-,500,160,2.7,23.022,"88,500,234","10,388,174,580"
6619,056360,코위버,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,30,0.5,-6.734,"9,796,800","274,348,020"
6620,056360,코위버,KOSDAQ,"2,022",12,통신장비,0.59,-,500,50,0.7,10.401,"9,796,800","467,322,750"
6621,056360,코위버,KOSDAQ,"2,023",12,통신장비,0.53,-,500,30,0.5,35.137,"9,796,800","280,393,650"
6622,282880,코윈테크,KOSDAQ,"2,024",12,기계·장비,0.68,0.03,500,200,1.5,19.851,"11,141,807","2,183,759,800"
6623,282880,코윈테크,KOSDAQ,"2,023",12,기계·장비,0.49,0.03,500,250,0.9,11.734,"10,665,618","2,631,872,500"
6624,282880,코윈테크,KOSDAQ,"2,022",12,기계·장비,0.77,0.03,500,100,0.4,9.488,"9,750,373","944,485,400"
6625,121850,코이즈,KOSDAQ,"2,023",12,IT부품,0.66,-,500,-,-,-,"30,614,175",-
6626,121850,코이즈,KOSDAQ,"2,022",12,IT부품,0.58,-,500,-,-,-,"19,614,175",-
6627,121850,코이즈,KOSDAQ,"2,024",12,화학,0.6,-,500,-,-,-,"30,614,175",-
6628,448710,코츠테크놀로지,KOSDAQ,"2,023",12,정보기기,1.18,-,100,-,-,-,"5,081,792",-
6629,448710,코츠테크놀로지,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6630,448710,코츠테크놀로지,KOSDAQ,"2,024",12,전기·전자,0.51,-,100,150,1.05,8.172,"5,180,589","667,925,850"
6631,126730,코칩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6632,126730,코칩,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
6633,126730,코칩,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"8,503,460",-
6634,015710,코콤,KOSDAQ,"2,022",12,통신장비,0.59,-,500,-,-,-,"17,530,500",-
6635,015710,코콤,KOSDAQ,"2,023",12,통신장비,0.53,-,500,70,1.5,38.345,"17,530,500","1,161,855,590"
6636,015710,코콤,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,70,1.6,48.37,"17,530,500","1,161,855,590"
6637,052330,코텍,KOSDAQ,"2,023",12,정보기기,1.18,-,500,200,3,35.693,"15,574,552","2,743,371,200"
6638,052330,코텍,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,250,3.1,12.118,"16,527,174","3,228,970,500"
6639,052330,코텍,KOSDAQ,"2,022",12,정보기기,1.14,-,500,250,2.7,12.295,"15,574,552","3,570,289,250"
6640,322780,코퍼스코리아,KOSDAQ,"2,024",12,오락·문화,0.7,-,100,-,-,-,"37,932,613",-
6641,322780,코퍼스코리아,KOSDAQ,"2,022",12,오락·문화,0.2,-,100,10,0.4,-24.315,"36,232,911","348,194,960"
6642,322780,코퍼스코리아,KOSDAQ,"2,023",12,오락·문화,0.41,-,100,10,0.5,11.595,"37,932,613","368,947,500"
6643,036420,콘텐트리중앙,KOSPI,"2,023",12,일반서비스,0.87,-,"5,000",-,-,-,"19,262,308",-
6644,036420,콘텐트리중앙,KOSPI,"2,024",12,오락·문화,-,-,"5,000",-,-,-,"19,262,308",-
6645,036420,콘텐트리중앙,KOSPI,"2,022",12,일반서비스,0.78,-,"5,000",-,-,-,"19,262,308",-
6646,200130,콜마비앤에이치,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"29,415,558",-
6647,200130,콜마비앤에이치,KOSDAQ,"2,023",12,제약,0.41,-,500,308,1.8,47.865,"29,543,558","8,968,002,736"
6648,200130,콜마비앤에이치,KOSDAQ,"2,022",12,제약,0.52,-,500,308,1.1,22.534,"29,543,558","9,098,748,736"
6649,024720,콜마홀딩스,KOSPI,"2,024",12,기타금융,-,-,500,200,2.9,20.54,"34,296,259","6,859,251,800"
6650,024720,콜마홀딩스,KOSPI,"2,023",12,기타금융,-,-,500,180,2.2,108.449,"36,769,520","6,560,081,100"
6651,024720,콜마홀딩스,KOSPI,"2,022",12,기타금융,-,-,500,300,1.9,42.566,"18,576,719","5,543,765,700"
6652,294570,쿠콘,KOSDAQ,"2,022",12,소프트웨어,0.76,-,500,100,0.32,26.998,"10,254,685","1,022,402,700"
6653,294570,쿠콘,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,150,0.91,9.696,"10,254,685","1,529,667,450"
6654,294570,쿠콘,KOSDAQ,"2,023",12,소프트웨어,0.55,-,500,100,0.5,14.052,"10,254,685","1,008,088,500"
6655,192400,쿠쿠홀딩스,KOSPI,"2,024",12,기타금융,-,-,100,"1,200",5,27.214,"35,562,185","37,294,062,000"
6656,192400,쿠쿠홀딩스,KOSPI,"2,022",12,기타금융,-,-,100,800,4.8,21.307,"35,562,185","24,862,708,000"
6657,192400,쿠쿠홀딩스,KOSPI,"2,023",12,기타금융,-,-,100,"1,100",6.6,26.272,"35,562,185","34,186,223,500"
6658,284740,쿠쿠홈시스,KOSPI,"2,022",12,일반서비스,0.78,-,100,700,2.2,13.702,"22,437,330","15,695,666,000"
6659,284740,쿠쿠홈시스,KOSPI,"2,023",12,일반서비스,0.87,-,100,800,3.7,14.788,"22,437,330","17,937,904,000"
6660,284740,쿠쿠홈시스,KOSPI,"2,024",12,일반서비스,1.84,-,100,"1,000",4.8,16.471,"22,437,330","22,422,380,000"
6661,317690,퀀타매트릭스,KOSDAQ,"2,023",12,의료·정밀기기,0.46,-,500,-,-,-,"16,537,411",-
6662,317690,퀀타매트릭스,KOSDAQ,"2,024",12,의료·정밀기기,0.46,-,500,-,-,-,"16,537,411",-
6663,317690,퀀타매트릭스,KOSDAQ,"2,022",12,의료·정밀기기,0.49,-,500,-,-,-,"16,479,411",-
6664,227100,퀀텀온,KOSDAQ,"2,022",12,전기·전자,0.38,-,500,-,-,-,"11,012,922",-
6665,227100,퀀텀온,KOSDAQ,"2,023",12,전기·전자,0.23,-,500,-,-,-,"12,686,562",-
6666,227100,퀀텀온,KOSDAQ,"2,024",12,부동산,-,-,500,-,-,-,"24,134,182",-
6667,432720,퀄리타스반도체,KOSDAQ,"2,023",12,반도체,0.59,-,500,-,-,-,"10,907,840",-
6668,432720,퀄리타스반도체,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6669,432720,퀄리타스반도체,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"13,929,192",-
6670,456190,큐라켐,KONEX,"2,022",12,-,-,-,-,-,-,-,-,-
6671,456190,큐라켐,KONEX,"2,023",12,-,-,-,500,-,-,-,"1,754,286",-
6672,456190,큐라켐,KONEX,"2,024",12,-,-,-,500,-,-,-,"1,754,286",-
6673,365270,큐라클,KOSDAQ,"2,022",12,일반서비스,1.01,-,500,-,-,-,"13,845,968",-
6674,365270,큐라클,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,-,-,-,"13,855,342",-
6675,365270,큐라클,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,-,-,-,"13,873,968",-
6676,348080,큐라티스,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,-,-,-,"42,152,010",-
6677,348080,큐라티스,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6678,348080,큐라티스,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,-,-,-,"57,962,864",-
6679,086460,큐러블,KONEX,"2,023",12,-,-,-,500,-,-,-,"2,939,400",-
6680,086460,큐러블,KONEX,"2,024",12,-,-,-,500,-,-,-,"2,939,400",-
6681,086460,큐러블,KONEX,"2,022",12,-,-,-,500,-,-,-,"2,235,034",-
6682,060280,큐렉소,KOSDAQ,"2,022",12,유통,0.81,-,500,-,-,-,"38,907,090",-
6683,060280,큐렉소,KOSDAQ,"2,024",12,유통,0.93,-,500,-,-,-,"41,089,990",-
6684,060280,큐렉소,KOSDAQ,"2,023",12,유통,0.63,-,500,-,-,-,"40,955,990",-
6685,372320,큐로셀,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6686,372320,큐로셀,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,-,-,-,"14,124,989",-
6687,372320,큐로셀,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,-,-,-,"13,612,736",-
6688,051780,큐로홀딩스,KOSDAQ,"2,023",12,유통,0.63,-,500,-,-,-,"136,422,450",-
6689,051780,큐로홀딩스,KOSDAQ,"2,022",12,유통,0.81,-,500,-,-,-,"124,422,450",-
6690,051780,큐로홀딩스,KOSDAQ,"2,024",12,유통,0.93,-,500,-,-,-,"13,642,245",-
6691,115180,큐리언트,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,-,-,-,"32,292,671",-
6692,115180,큐리언트,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,-,-,-,"12,435,963",-
6693,115180,큐리언트,KOSDAQ,"2,022",12,일반서비스,1.01,-,500,-,-,-,"11,563,401",-
6694,445680,큐리옥스바이오시스템즈,KOSDAQ,"2,023",12,의료·정밀기기,0.46,-,500,-,-,-,"8,022,492",-
6695,445680,큐리옥스바이오시스템즈,KOSDAQ,"2,024",12,의료·정밀기기,0.46,-,500,-,-,-,"16,124,158",-
6696,445680,큐리옥스바이오시스템즈,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6697,182360,큐브엔터,KOSDAQ,"2,022",12,오락·문화,0.2,-,500,-,-,-,"13,804,687",-
6698,182360,큐브엔터,KOSDAQ,"2,023",12,오락·문화,0.41,-,500,-,-,-,"13,804,687",-
6699,182360,큐브엔터,KOSDAQ,"2,024",12,오락·문화,0.7,-,500,-,-,-,"14,571,557",-
6700,405100,큐알티,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,480,4.1,196.275,"12,289,301","5,607,584,640"
6701,405100,큐알티,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,480,3.1,219.295,"11,988,108","5,754,291,840"
6702,405100,큐알티,KOSDAQ,"2,022",12,일반서비스,1.01,-,500,480,4,89.179,"3,984,556","5,737,760,640"
6703,066310,큐에스아이,KOSDAQ,"2,023",12,반도체,0.59,-,500,100,1.04,33.642,"9,271,621","912,375,300"
6704,066310,큐에스아이,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,100,1.3,26.721,"9,271,621","869,233,200"
6705,066310,큐에스아이,KOSDAQ,"2,022",12,반도체,0.96,-,500,100,1,12.999,"9,271,621","911,000,400"
6706,136660,큐엠씨,KONEX,"2,022",12,-,-,-,500,-,-,-,"9,443,800",-
6707,136660,큐엠씨,KONEX,"2,024",12,-,-,-,500,-,-,-,"2,360,950",-
6708,136660,큐엠씨,KONEX,"2,023",12,-,-,-,500,-,-,-,"9,443,800",-
6709,016600,큐캐피탈,KOSDAQ,"2,022",12,금융,1.62,-,500,-,-,-,"178,247,112",-
6710,016600,큐캐피탈,KOSDAQ,"2,024",12,금융,0.71,-,500,-,-,-,"178,247,112",-
6711,016600,큐캐피탈,KOSDAQ,"2,023",12,금융,0.34,-,500,-,-,-,"178,247,112",-
6712,355390,크라우드웍스,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6713,355390,크라우드웍스,KOSDAQ,"2,024",12,IT 서비스,0.72,-,"1,000",-,-,-,"4,468,968",-
6714,355390,크라우드웍스,KOSDAQ,"2,023",12,소프트웨어,0.55,-,"1,000",-,-,-,"4,046,008",-
6715,264900,크라운제과,KOSPI,"2,022",12,음식료·담배,1.43,-,200,250,2.81,11.823,"12,523,850","3,198,822,878"
6716,264900,크라운제과,KOSPI,"2,023",12,음식료·담배,1.7,-,200,250,2.97,13.639,"12,523,850","3,198,822,878"
6717,264900,크라운제과,KOSPI,"2,024",12,음식료·담배,2.63,-,200,280,3.49,21.355,"12,523,850","3,582,496,118"
6718,005740,크라운해태홀딩스,KOSPI,"2,023",12,기타금융,-,-,500,100,1.71,3.626,"14,847,347","1,498,189,335"
6719,005740,크라운해태홀딩스,KOSPI,"2,022",12,기타금융,-,-,500,100,1.48,6.308,"14,847,347","1,498,189,335"
6720,005740,크라운해태홀딩스,KOSPI,"2,024",12,기타금융,-,-,500,130,2.3,4.46,"14,847,347","1,946,790,195"
6721,259960,크래프톤,KOSPI,"2,022",12,일반서비스,0.78,-,100,-,-,-,"49,081,545",-
6722,259960,크래프톤,KOSPI,"2,023",12,일반서비스,0.87,-,100,-,-,-,"48,362,743",-
6723,259960,크래프톤,KOSPI,"2,024",12,IT 서비스,-,-,100,-,-,-,"47,906,674",-
6724,096240,크레버스,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,"2,000",11.9,108.504,"11,338,180","16,641,214,000"
6725,096240,크레버스,KOSDAQ,"2,022",12,일반서비스,1.01,-,500,"1,800",9.1,308.474,"11,543,764","14,886,939,000"
6726,096240,크레버스,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,"1,500",10.4,192.829,"11,138,180","12,653,410,500"
6727,040350,크레오에스지,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,-,-,-,"186,605,323",-
6728,040350,크레오에스지,KOSDAQ,"2,022",12,컴퓨터서비스,0.95,-,500,-,-,-,"125,973,472",-
6729,040350,크레오에스지,KOSDAQ,"2,023",12,컴퓨터서비스,0.75,-,500,-,-,-,"125,973,472",-
6730,215570,크로넥스,KONEX,"2,024",12,-,-,-,500,-,-,-,"5,078,057",-
6731,215570,크로넥스,KONEX,"2,022",12,-,-,-,500,-,-,-,"5,078,057",-
6732,215570,크로넥스,KONEX,"2,023",12,-,-,-,500,-,-,-,"5,078,057",-
6733,110790,크리스에프앤씨,KOSDAQ,"2,022",12,섬유·의류,2.16,-,"1,000",500,2.3,20.305,"11,715,480","5,352,918,500"
6734,110790,크리스에프앤씨,KOSDAQ,"2,024",12,섬유·의류,1.74,-,500,200,4,-16.596,"23,430,960","4,172,183,200"
6735,110790,크리스에프앤씨,KOSDAQ,"2,023",12,섬유·의류,1.98,-,500,300,3.5,26.96,"23,430,960","6,263,661,300"
6736,900250,크리스탈신소재,KOSDAQ,"2,023",12,금융,0.34,-,.5,-,-,-,"95,891,039",-
6737,900250,크리스탈신소재,KOSDAQ,"2,024",12,금융,0.71,-,.5,-,-,-,"130,640,004",-
6738,900250,크리스탈신소재,KOSDAQ,"2,022",12,금융,1.62,-,.5,-,-,-,"95,891,039",-
6739,045520,크린앤사이언스,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,-,-,-,"6,500,000",-
6740,045520,크린앤사이언스,KOSDAQ,"2,023",12,기계·장비,0.49,-,500,-,-,-,"6,500,000",-
6741,045520,크린앤사이언스,KOSDAQ,"2,022",12,기계·장비,0.77,-,500,-,-,-,"6,500,000",-
6742,214150,클래시스,KOSDAQ,"2,022",12,의료·정밀기기,0.49,-,100,116,0.6,9.912,"64,776,702","7,471,451,656"
6743,214150,클래시스,KOSDAQ,"2,023",12,의료·정밀기기,0.46,-,100,200,0.5,17.245,"64,776,702","12,799,903,800"
6744,214150,클래시스,KOSDAQ,"2,024",12,의료·정밀기기,0.46,-,100,257,0.5,17.258,"65,505,659","16,833,843,352"
6745,466100,클로봇,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,-,-,-,"24,555,148",-
6746,466100,클로봇,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6747,466100,클로봇,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
6748,237880,클리오,KOSDAQ,"2,022",12,화학,0.56,-,500,200,1.3,34.574,"18,071,353","3,501,984,600"
6749,237880,클리오,KOSDAQ,"2,024",12,화학,0.6,-,500,400,2.2,25.813,"18,071,353","7,009,849,200"
6750,237880,클리오,KOSDAQ,"2,023",12,화학,0.48,-,500,400,1.3,25.638,"18,071,353","7,003,969,200"
6751,139670,키네마스터,KOSDAQ,"2,022",12,소프트웨어,0.76,-,500,-,-,-,"13,546,307",-
6752,139670,키네마스터,KOSDAQ,"2,023",12,소프트웨어,0.55,-,500,-,-,-,"13,981,411",-
6753,139670,키네마스터,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,-,-,-,"14,118,810",-
6754,020120,키다리스튜디오,KOSPI,"2,022",12,일반서비스,0.78,-,500,50,0.6,-72.764,"36,600,741","1,848,209,600"
6755,020120,키다리스튜디오,KOSPI,"2,023",12,일반서비스,0.87,-,500,-,-,-,"36,990,766",-
6756,020120,키다리스튜디오,KOSPI,"2,024",12,IT 서비스,-,-,500,-,-,-,"37,063,766",-
6757,475430,키스트론,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6758,475430,키스트론,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
6759,475430,키스트론,KOSDAQ,"2,024",12,-,-,-,-,-,-,-,-,-
6760,487720,키움제10호스팩,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
6761,487720,키움제10호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"4,230,000",-
6762,487720,키움제10호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6763,489480,키움제11호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"6,600,000",-
6764,489480,키움제11호스팩,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
6765,489480,키움제11호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6766,446840,키움제8호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"5,880,000",-
6767,446840,키움제8호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6768,446840,키움제8호스팩,KOSDAQ,"2,023",12,금융,0.34,-,100,-,-,-,"5,880,000",-
6769,039490,키움증권,KOSPI,"2,022",12,증권,6.19,-,"5,000","3,000",3.3,17.586,"26,219,513","89,218,468,479"
6770,039490,키움증권,KOSPI,"2,023",12,증권,3.7,-,"5,000","3,000",3,20.193,"26,226,706","88,098,525,146"
6771,039490,키움증권,KOSPI,"2,024",12,증권,3.56,-,"5,000","7,500",6.2,24.631,"25,526,706","205,678,630,143"
6772,054780,키이스트,KOSDAQ,"2,022",12,오락·문화,0.2,-,500,-,-,-,"19,547,793",-
6773,054780,키이스트,KOSDAQ,"2,023",12,오락·문화,0.41,-,500,-,-,-,"19,547,793",-
6774,054780,키이스트,KOSDAQ,"2,024",12,오락·문화,0.7,-,500,-,-,-,"19,547,793",-
6775,256940,킵스파마,KOSDAQ,"2,023",12,반도체,0.59,-,500,-,-,-,"18,748,658",-
6776,256940,킵스파마,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,-,-,-,"18,748,658",-
6777,256940,킵스파마,KOSDAQ,"2,022",12,반도체,0.96,-,500,-,-,-,"18,748,658",-
6778,336040,타스컴,KONEX,"2,024",12,-,-,-,500,-,-,-,"4,548,295",-
6779,336040,타스컴,KONEX,"2,023",12,-,-,-,500,-,-,-,"4,204,105",-
6780,336040,타스컴,KONEX,"2,022",12,-,-,-,500,-,-,-,"4,071,173",-
6781,219130,타이거일렉,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"6,314,290",-
6782,219130,타이거일렉,KOSDAQ,"2,022",12,반도체,0.96,-,500,-,-,-,"6,314,290",-
6783,219130,타이거일렉,KOSDAQ,"2,023",12,반도체,0.59,-,500,-,-,-,"6,314,290",-
6784,346010,타이드,KONEX,"2,024",12,-,-,-,500,-,-,-,"4,860,062",-
6785,346010,타이드,KONEX,"2,023",12,-,-,-,500,-,-,-,"4,860,062",-
6786,346010,타이드,KONEX,"2,022",12,-,-,-,500,-,-,-,"4,860,062",-
6787,318660,타임기술,KONEX,"2,022",12,-,-,-,500,-,-,-,"2,152,101",-
6788,318660,타임기술,KONEX,"2,023",12,-,-,-,500,-,-,-,"2,152,101",-
6789,318660,타임기술,KONEX,"2,024",12,-,-,-,500,-,-,-,"2,152,101",-
6790,476710,타조엔터테인먼트,KONEX,"2,024",12,-,-,-,100,-,-,-,"1,000,000",-
6791,476710,타조엔터테인먼트,KONEX,"2,023",12,-,-,-,-,-,-,-,-,-
6792,476710,타조엔터테인먼트,KONEX,"2,022",12,-,-,-,-,-,-,-,-,-
6793,434190,탈로스,KONEX,"2,024",12,-,-,-,500,-,-,-,"7,369,434",-
6794,434190,탈로스,KONEX,"2,022",12,-,-,-,"1,000",-,-,-,"2,943,280",-
6795,434190,탈로스,KONEX,"2,023",12,-,-,-,500,-,-,-,"7,369,434",-
6796,336680,탑런토탈솔루션,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
6797,336680,탑런토탈솔루션,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
6798,336680,탑런토탈솔루션,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,100,1,9.842,"19,572,779","1,957,277,900"
6799,360070,탑머티리얼,KOSDAQ,"2,023",12,전기·전자,0.23,-,500,400,0.7,18.171,"7,984,343","3,192,937,200"
6800,360070,탑머티리얼,KOSDAQ,"2,022",12,전기·전자,0.38,-,500,-,-,-,"7,984,343",-
6801,360070,탑머티리얼,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"8,076,743",-
6802,180060,탑선,KONEX,"2,022",12,-,-,-,500,-,-,-,"9,241,666",-
6803,180060,탑선,KONEX,"2,024",12,-,-,-,500,-,-,-,"9,347,666",-
6804,180060,탑선,KONEX,"2,023",12,-,-,-,500,-,-,-,"9,347,666",-
6805,065130,탑엔지니어링,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,-,-,-,"17,189,982",-
6806,065130,탑엔지니어링,KOSDAQ,"2,023",12,기계·장비,0.49,-,500,-,-,-,"17,068,298",-
6807,065130,탑엔지니어링,KOSDAQ,"2,022",12,기계·장비,0.77,-,500,-,-,-,"15,976,257",-
6808,134580,탑코미디어,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,-,-,-,"22,025,767",-
6809,134580,탑코미디어,KOSDAQ,"2,023",12,통신장비,0.53,-,500,-,-,-,"22,025,767",-
6810,134580,탑코미디어,KOSDAQ,"2,022",12,통신장비,0.59,-,500,-,-,-,"15,964,174",-
6811,014580,태경비케이,KOSPI,"2,024",12,비금속,4.47,-,500,150,3.2,11.888,"27,583,100","4,137,465,000"
6812,014580,태경비케이,KOSPI,"2,023",12,비금속,4.51,-,500,130,1.9,10.468,"27,583,100","3,585,803,000"
6813,014580,태경비케이,KOSPI,"2,022",12,비금속,2.01,-,500,130,2.4,12.443,"27,583,100","3,585,803,000"
6814,015890,태경산업,KOSPI,"2,022",12,화학,2.41,-,500,300,4.5,22.616,"29,228,750","8,472,906,600"
6815,015890,태경산업,KOSPI,"2,023",12,화학,2.11,-,500,270,4,21.818,"29,228,750","7,891,762,500"
6816,015890,태경산업,KOSPI,"2,024",12,화학,1.64,-,500,250,4.9,18.242,"29,228,750","7,307,187,500"
6817,006890,태경케미컬,KOSPI,"2,023",12,화학,2.11,-,500,200,1.5,13.048,"11,600,000","2,266,779,800"
6818,006890,태경케미컬,KOSPI,"2,022",12,화학,2.41,-,500,200,1.8,25.959,"11,600,000","2,266,779,800"
6819,006890,태경케미컬,KOSPI,"2,024",12,화학,1.64,-,500,180,1.6,16.152,"11,600,000","2,040,101,820"
6820,023160,태광,KOSDAQ,"2,023",12,금속,0.94,-,500,170,1.2,7.565,"26,500,000","4,397,431,140"
6821,023160,태광,KOSDAQ,"2,024",12,금속,1.34,-,500,250,1.4,14.021,"26,500,000","6,466,810,500"
6822,023160,태광,KOSDAQ,"2,022",12,금속,0.91,-,500,170,1.1,11.955,"26,500,000","4,397,431,140"
6823,003240,태광산업,KOSPI,"2,023",12,화학,2.11,-,"5,000","1,750",0.3,-10.024,"1,113,400","1,472,854,250"
6824,003240,태광산업,KOSPI,"2,024",12,화학,1.64,-,"5,000","1,750",0.3,0.675,"1,113,400","1,472,854,250"
6825,003240,태광산업,KOSPI,"2,022",12,화학,2.41,-,"5,000","1,750",0.2,0.43,"1,113,400","1,472,854,250"
6826,011280,태림포장,KOSPI,"2,022",12,종이·목재,1.81,-,500,50,1.6,14.839,"70,805,940","3,441,956,050"
6827,011280,태림포장,KOSPI,"2,023",12,종이·목재,2.62,-,500,50,2,33.515,"70,805,940","3,441,956,050"
6828,011280,태림포장,KOSPI,"2,024",12,종이·목재,2.88,-,500,-,-,-,"70,805,940",-
6829,323280,태성,KOSDAQ,"2,022",12,기계·장비,0.77,-,100,-,-,-,"24,142,230",-
6830,323280,태성,KOSDAQ,"2,023",12,기계·장비,0.49,-,100,-,-,-,"25,237,230",-
6831,323280,태성,KOSDAQ,"2,024",12,기계·장비,0.68,-,100,-,-,-,"25,890,730",-
6832,053620,태양,KOSDAQ,"2,023",12,금속,0.94,-,500,380,5.2,41.379,"8,600,000","3,025,191,780"
6833,053620,태양,KOSDAQ,"2,022",12,금속,0.91,-,500,300,3.5,36.274,"8,600,000","2,388,309,300"
6834,053620,태양,KOSDAQ,"2,024",12,금속,1.34,-,500,200,3,19.271,"8,600,000","1,592,206,200"
6835,052960,태양3C,KONEX,"2,022",12,-,-,-,-,25,-,4.418,-,"102,769,475"
6836,052960,태양3C,KONEX,"2,023",12,-,-,-,500,25,0.6,3.951,"4,887,078","102,769,475"
6837,052960,태양3C,KONEX,"2,024",12,-,-,-,500,25,0.9,2.647,"4,887,078","102,769,475"
6838,004100,태양금속공업,KOSPI,"2,024",12,운송장비·부품,2.7,-,500,10,0.4,17.369,"36,700,000","413,738,600"
6839,004100,태양금속공업,KOSPI,"2,022",12,운송장비·부품,2.26,-,500,5,0.3,-40.436,"36,700,000","215,119,300"
6840,004100,태양금속공업,KOSPI,"2,023",12,운송장비·부품,2.09,-,500,10,0.3,566.765,"36,700,000","413,738,600"
6841,116100,태양기계,KONEX,"2,024",12,-,-,-,500,-,-,-,"6,239,986",-
6842,116100,태양기계,KONEX,"2,023",12,-,-,-,500,-,-,-,"6,239,986",-
6843,116100,태양기계,KONEX,"2,022",12,-,-,-,500,-,-,-,"6,239,986",-
6844,009410,태영건설,KOSPI,"2,022",12,건설,3.18,-,500,225,5.28,18.442,"38,899,098","9,049,524,470"
6845,009410,태영건설,KOSPI,"2,023",12,건설,2.89,-,500,-,-,-,"38,899,098",-
6846,009410,태영건설,KOSPI,"2,024",12,건설,2.23,-,500,-,-,-,"287,905,337",-
6847,044490,태웅,KOSDAQ,"2,024",12,금속,1.34,-,500,-,-,-,"20,007,381",-
6848,044490,태웅,KOSDAQ,"2,023",12,금속,0.94,-,500,-,-,-,"20,007,381",-
6849,044490,태웅,KOSDAQ,"2,022",12,금속,0.91,-,500,-,-,-,"20,007,381",-
6850,124560,태웅로직스,KOSDAQ,"2,024",12,운송·창고,1.42,-,100,100,3.4,13.529,"38,416,584","4,245,520,300"
6851,124560,태웅로직스,KOSDAQ,"2,022",12,운송·창고,0.33,-,100,150,3.2,5.954,"38,416,584","5,579,937,600"
